timestamp_ns,seq,real,imag
1775060499974539953,18988,0xAAB80015,0x5558000A
1775060499974551775,18989,0xAAB80015,0x5558000A
1775060499974564274,18990,0xAAB80015,0x5558000A
1775060499974575940,18991,0xAAB80015,0x5558000A
1775060499974590991,18992,0xAAB80015,0x5558000A
1775060499974603803,18993,0xAAB80015,0x5558000A
1775060499974615938,18994,0xAAB80015,0x5558000A
1775060499974628021,18995,0xAAB80015,0x5558000A
1775060499974640572,18996,0xAAB80015,0x5558000A
1775060499974652498,18997,0xAAB80015,0x5558000A
1775060499974664269,18998,0xAAB80015,0x5558000A
1775060499974675935,18999,0xAAB80015,0x5558000A
1775060499974687496,19000,0xAAB80015,0x5558000A
1775060499974698902,19001,0xAAB80015,0x5558000A
1775060499974710464,19002,0xAAB80015,0x5558000A
1775060499974722026,19003,0xAAB80015,0x5558000A
1775060499974733692,19004,0xAAB80015,0x5558000A
1775060499974745201,19005,0xAAB80015,0x5558000A
1775060499974756815,19006,0xAAB80015,0x5558000A
1775060499974768169,19007,0xAAB80015,0x5558000A
1775060499974779418,19008,0xAAB80015,0x5558000A
1775060499974790824,19009,0xAAB80015,0x5558000A
1775060499974802386,19010,0xAAB80015,0x5558000A
1775060499974813687,19011,0xAAB80015,0x5558000A
1775060499974824937,19012,0xAAB80015,0x5558000A
1775060499974836446,19013,0xAAB80015,0x5558000A
1775060499974847852,19014,0xAAB80015,0x5558000A
1775060499974859205,19015,0xAAB80015,0x5558000A
1775060499974871080,19016,0xAAB80015,0x5558000A
1775060499974882485,19017,0xAAB80015,0x5558000A
1775060499974893683,19018,0xAAB80015,0x5558000A
1775060499974904932,19019,0xAAB80015,0x5558000A
1775060499974916181,19020,0xAAB80015,0x5558000A
1775060499974927795,19021,0xAAB80015,0x5558000A
1775060499974939201,19022,0xAAB80015,0x5558000A
1775060499974950659,19023,0xAAB80015,0x5558000A
1775060499974961960,19024,0xAAB80015,0x5558000A
1775060499974974720,19025,0xAAB80015,0x5558000A
1775060499974986438,19026,0xAAB80015,0x5558000A
1775060499974997843,19027,0xAAB80015,0x5558000A
1775060499975009405,19028,0xAAB80015,0x5558000A
1775060499975021019,19029,0xAAB80015,0x5558000A
1775060499975032529,19030,0xAAB80015,0x5558000A
1775060499975043778,19031,0xAAB80015,0x5558000A
1775060499975055184,19032,0xAAB80015,0x5558000A
1775060499975066746,19033,0xAAB80015,0x5558000A
1775060499975078308,19034,0xAAB80015,0x5558000A
1775060499975092890,19035,0xAAB80015,0x5558000A
1775060499975104817,19036,0xAAB80015,0x5558000A
1775060499975116118,19037,0xAAB80015,0x5558000A
1775060499975127524,19038,0xAAB80015,0x5558000A
1775060499975139033,19039,0xAAB80015,0x5558000A
1775060499975150491,19040,0xAAB80015,0x5558000A
1775060499975162001,19041,0xAAB80015,0x5558000A
1775060499975173459,19042,0xAAB80015,0x5558000A
1775060499975184708,19043,0xAAB80015,0x5558000A
1775060499975196009,19044,0xAAB80015,0x5558000A
1775060499975207311,19045,0xAAB80015,0x5558000A
1775060499975218716,19046,0xAAB80015,0x5558000A
1775060499975230122,19047,0xAAB80015,0x5558000A
1775060499975241580,19048,0xAAB80015,0x5558000A
1775060499975253194,19049,0xAAB80015,0x5558000A
1775060499975264755,19050,0xAAB80015,0x5558000A
1775060499975276317,19051,0xAAB80015,0x5558000A
1775060499975287619,19052,0xAAB80015,0x5558000A
1775060499975299129,19053,0xAAB80015,0x5558000A
1775060499975311367,19054,0xAAB80015,0x5558000A
1775060499975322825,19055,0xAAB80015,0x5558000A
1775060499975334387,19056,0xAAB80015,0x5558000A
1775060499975345793,19057,0xAAB80015,0x5558000A
1775060499975357042,19058,0xAAB80015,0x5558000A
1775060499975368604,19059,0xAAB80015,0x5558000A
1775060499975380061,19060,0xAAB80015,0x5558000A
1775060499975391832,19061,0xAAB80015,0x5558000A
1775060499975403237,19062,0xAAB80015,0x5558000A
1775060499975415528,19063,0xAAB80015,0x5558000A
1775060499975426830,19064,0xAAB80015,0x5558000A
1775060499975438496,19065,0xAAB80015,0x5558000A
1775060499975450370,19066,0xAAB80015,0x5558000A
1775060499975462348,19067,0xAAB80015,0x5558000A
1775060499975474119,19068,0xAAB80015,0x5558000A
1775060499975485628,19069,0xAAB80015,0x5558000A
1775060499975497555,19070,0xAAB80015,0x5558000A
1775060499975508960,19071,0xAAB80015,0x5558000A
1775060499975520522,19072,0xAAB80015,0x5558000A
1775060499975532344,19073,0xAAB80015,0x5558000A
1775060499975543698,19074,0xAAB80015,0x5558000A
1775060499975555729,19075,0xAAB80015,0x5558000A
1775060499975567551,19076,0xAAB80015,0x5558000A
1775060499975578904,19077,0xAAB80015,0x5558000A
1775060499975593956,19078,0xAAB80015,0x5558000A
1775060499975605934,19079,0xAAB80015,0x5558000A
1775060499975617288,19080,0xAAB80015,0x5558000A
1775060499975628589,19081,0xAAB80015,0x5558000A
1775060499975640047,19082,0xAAB80015,0x5558000A
1775060499975651348,19083,0xAAB80015,0x5558000A
1775060499975662754,19084,0xAAB80015,0x5558000A
1775060499975674420,19085,0xAAB80015,0x5558000A
1775060499975685982,19086,0xAAB80015,0x5558000A
1775060499975697283,19087,0xAAB80015,0x5558000A
1775060499975708741,19088,0xAAB80015,0x5558000A
1775060499975724157,19089,0xAAB80015,0x5558000A
1775060499975736187,19090,0xAAB80015,0x5558000A
1775060499975747801,19091,0xAAB80015,0x5558000A
1775060499975759155,19092,0xAAB80015,0x5558000A
1775060499975770456,19093,0xAAB80015,0x5558000A
1775060499975782226,19094,0xAAB80015,0x5558000A
1775060499975793528,19095,0xAAB80015,0x5558000A
1775060499975805194,19096,0xAAB80015,0x5558000A
1775060499975816808,19097,0xAAB80015,0x5558000A
1775060499975828213,19098,0xAAB80015,0x5558000A
1775060499975839983,19099,0xAAB80015,0x5558000A
1775060499975851493,19100,0xAAB80015,0x5558000A
1775060499975863107,19101,0xAAB80015,0x5558000A
1775060499975874513,19102,0xAAB80015,0x5558000A
1775060499975886231,19103,0xAAB80015,0x5558000A
1775060499975898053,19104,0xAAB80015,0x5558000A
1775060499975910865,19105,0xAAB80015,0x5558000A
1775060499975923364,19106,0xAAB80015,0x5558000A
1775060499975934926,19107,0xAAB80015,0x5558000A
1775060499975946488,19108,0xAAB80015,0x5558000A
1775060499975957841,19109,0xAAB80015,0x5558000A
1775060499975969611,19110,0xAAB80015,0x5558000A
1775060499975980965,19111,0xAAB80015,0x5558000A
1775060499975992839,19112,0xAAB80015,0x5558000A
1775060499976004141,19113,0xAAB80015,0x5558000A
1775060499976015598,19114,0xAAB80015,0x5558000A
1775060499976026952,19115,0xAAB80015,0x5558000A
1775060499976038462,19116,0xAAB80015,0x5558000A
1775060499976050024,19117,0xAAB80015,0x5558000A
1775060499976061794,19118,0xAAB80015,0x5558000A
1775060499976073460,19119,0xAAB80015,0x5558000A
1775060499976085959,19120,0xAAB80015,0x5558000A
1775060499976100646,19121,0xAAB80015,0x5558000A
1775060499976112520,19122,0xAAB80015,0x5558000A
1775060499976124186,19123,0xAAB80015,0x5558000A
1775060499976135800,19124,0xAAB80015,0x5558000A
1775060499976147414,19125,0xAAB80015,0x5558000A
1775060499976158976,19126,0xAAB80015,0x5558000A
1775060499976170642,19127,0xAAB80015,0x5558000A
1775060499976181891,19128,0xAAB80015,0x5558000A
1775060499976193349,19129,0xAAB80015,0x5558000A
1775060499976204806,19130,0xAAB80015,0x5558000A
1775060499976216993,19131,0xAAB80015,0x5558000A
1775060499976228399,19132,0xAAB80015,0x5558000A
1775060499976240065,19133,0xAAB80015,0x5558000A
1775060499976251314,19134,0xAAB80015,0x5558000A
1775060499976262720,19135,0xAAB80015,0x5558000A
1775060499976274021,19136,0xAAB80015,0x5558000A
1775060499976285739,19137,0xAAB80015,0x5558000A
1775060499976297405,19138,0xAAB80015,0x5558000A
1775060499976309123,19139,0xAAB80015,0x5558000A
1775060499976321623,19140,0xAAB80015,0x5558000A
1775060499976333393,19141,0xAAB80015,0x5558000A
1775060499976345267,19142,0xAAB80015,0x5558000A
1775060499976356829,19143,0xAAB80015,0x5558000A
1775060499976368443,19144,0xAAB80015,0x5558000A
1775060499976379901,19145,0xAAB80015,0x5558000A
1775060499976391358,19146,0xAAB80015,0x5558000A
1775060499976403076,19147,0xAAB80015,0x5558000A
1775060499976414795,19148,0xAAB80015,0x5558000A
1775060499976426877,19149,0xAAB80015,0x5558000A
1775060499976438595,19150,0xAAB80015,0x5558000A
1775060499976450157,19151,0xAAB80015,0x5558000A
1775060499976461771,19152,0xAAB80015,0x5558000A
1775060499976472968,19153,0xAAB80015,0x5558000A
1775060499976484895,19154,0xAAB80015,0x5558000A
1775060499976496248,19155,0xAAB80015,0x5558000A
1775060499976507914,19156,0xAAB80015,0x5558000A
1775060499976519945,19157,0xAAB80015,0x5558000A
1775060499976531663,19158,0xAAB80015,0x5558000A
1775060499976543121,19159,0xAAB80015,0x5558000A
1775060499976555672,19160,0xAAB80015,0x5558000A
1775060499976567130,19161,0xAAB80015,0x5558000A
1775060499976578952,19162,0xAAB80015,0x5558000A
1775060499976593795,19163,0xAAB80015,0x5558000A
1775060499976606034,19164,0xAAB80015,0x5558000A
1775060499976617491,19165,0xAAB80015,0x5558000A
1775060499976629210,19166,0xAAB80015,0x5558000A
1775060499976641448,19167,0xAAB80015,0x5558000A
1775060499976653219,19168,0xAAB80015,0x5558000A
1775060499976665093,19169,0xAAB80015,0x5558000A
1775060499976678113,19170,0xAAB80015,0x5558000A
1775060499976689935,19171,0xAAB80015,0x5558000A
1775060499976701758,19172,0xAAB80015,0x5558000A
1775060499976713684,19173,0xAAB80015,0x5558000A
1775060499976725246,19174,0xAAB80015,0x5558000A
1775060499976736860,19175,0xAAB80015,0x5558000A
1775060499976748213,19176,0xAAB80015,0x5558000A
1775060499976759358,19177,0xAAB80015,0x5558000A
1775060499976770660,19178,0xAAB80015,0x5558000A
1775060499976781961,19179,0xAAB80015,0x5558000A
1775060499976793784,19180,0xAAB80015,0x5558000A
1775060499976805606,19181,0xAAB80015,0x5558000A
1775060499976817272,19182,0xAAB80015,0x5558000A
1775060499976828573,19183,0xAAB80015,0x5558000A
1775060499976840708,19184,0xAAB80015,0x5558000A
1775060499976851957,19185,0xAAB80015,0x5558000A
1775060499976863363,19186,0xAAB80015,0x5558000A
1775060499976874769,19187,0xAAB80015,0x5558000A
1775060499976887112,19188,0xAAB80015,0x5558000A
1775060499976898517,19189,0xAAB80015,0x5558000A
1775060499976910287,19190,0xAAB80015,0x5558000A
1775060499976921641,19191,0xAAB80015,0x5558000A
1775060499976932942,19192,0xAAB80015,0x5558000A
1775060499976945233,19193,0xAAB80015,0x5558000A
1775060499976957056,19194,0xAAB80015,0x5558000A
1775060499976968617,19195,0xAAB80015,0x5558000A
1775060499976980127,19196,0xAAB80015,0x5558000A
1775060499976992054,19197,0xAAB80015,0x5558000A
1775060499977003563,19198,0xAAB80015,0x5558000A
1775060499977014813,19199,0xAAB80015,0x5558000A
1775060499977026323,19200,0xAAB80015,0x5558000A
1775060499977037989,19201,0xAAB80015,0x5558000A
1775060499977050227,19202,0xAAB80015,0x5558000A
1775060499977061841,19203,0xAAB80015,0x5558000A
1775060499977073143,19204,0xAAB80015,0x5558000A
1775060499977084653,19205,0xAAB80015,0x5558000A
1775060499977099912,19206,0xAAB80015,0x5558000A
1775060499977111839,19207,0xAAB80015,0x5558000A
1775060499977123505,19208,0xAAB80015,0x5558000A
1775060499977135171,19209,0xAAB80015,0x5558000A
1775060499977146889,19210,0xAAB80015,0x5558000A
1775060499977447132,19211,0xAAB80015,0x5558000A
1775060499977458902,19212,0xAAB80015,0x5558000A
1775060499977470308,19213,0xAAB80015,0x5558000A
1775060499977481505,19214,0xAAB80015,0x5558000A
1775060499977492911,19215,0xAAB80015,0x5558000A
1775060499977504525,19216,0xAAB80015,0x5558000A
1775060499977516243,19217,0xAAB80015,0x5558000A
1775060499977527805,19218,0xAAB80015,0x5558000A
1775060499977539418,19219,0xAAB80015,0x5558000A
1775060499977550928,19220,0xAAB80015,0x5558000A
1775060499977562646,19221,0xAAB80015,0x5558000A
1775060499977574677,19222,0xAAB80015,0x5558000A
1775060499977586499,19223,0xAAB80015,0x5558000A
1775060499977602227,19224,0xAAB80015,0x5558000A
1775060499977613893,19225,0xAAB80015,0x5558000A
1775060499977625403,19226,0xAAB80015,0x5558000A
1775060499977637538,19227,0xAAB80015,0x5558000A
1775060499977649204,19228,0xAAB80015,0x5558000A
1775060499977661078,19229,0xAAB80015,0x5558000A
1775060499977672484,19230,0xAAB80015,0x5558000A
1775060499977683994,19231,0xAAB80015,0x5558000A
1775060499977695503,19232,0xAAB80015,0x5558000A
1775060499977707117,19233,0xAAB80015,0x5558000A
1775060499977718783,19234,0xAAB80015,0x5558000A
1775060499977730554,19235,0xAAB80015,0x5558000A
1775060499977742324,19236,0xAAB80015,0x5558000A
1775060499977754042,19237,0xAAB80015,0x5558000A
1775060499977765760,19238,0xAAB80015,0x5558000A
1775060499977777322,19239,0xAAB80015,0x5558000A
1775060499977788779,19240,0xAAB80015,0x5558000A
1775060499977800289,19241,0xAAB80015,0x5558000A
1775060499977811851,19242,0xAAB80015,0x5558000A
1775060499977823569,19243,0xAAB80015,0x5558000A
1775060499977835235,19244,0xAAB80015,0x5558000A
1775060499977848047,19245,0xAAB80015,0x5558000A
1775060499977859505,19246,0xAAB80015,0x5558000A
1775060499977872420,19247,0xAAB80015,0x5558000A
1775060499977883878,19248,0xAAB80015,0x5558000A
1775060499977895492,19249,0xAAB80015,0x5558000A
1775060499977907106,19250,0xAAB80015,0x5558000A
1775060499977918668,19251,0xAAB80015,0x5558000A
1775060499977930907,19252,0xAAB80015,0x5558000A
1775060499977942417,19253,0xAAB80015,0x5558000A
1775060499977954030,19254,0xAAB80015,0x5558000A
1775060499977965384,19255,0xAAB80015,0x5558000A
1775060499977977310,19256,0xAAB80015,0x5558000A
1775060499977988768,19257,0xAAB80015,0x5558000A
1775060499978000486,19258,0xAAB80015,0x5558000A
1775060499978012308,19259,0xAAB80015,0x5558000A
1775060499978023974,19260,0xAAB80015,0x5558000A
1775060499978035745,19261,0xAAB80015,0x5558000A
1775060499978047359,19262,0xAAB80015,0x5558000A
1775060499978081263,19263,0xAAB80015,0x5558000A
1775060499978098397,19264,0xAAB80015,0x5558000A
1775060499978110688,19265,0xAAB80015,0x5558000A
1775060499978122406,19266,0xAAB80015,0x5558000A
1775060499978134229,19267,0xAAB80015,0x5558000A
1775060499978146103,19268,0xAAB80015,0x5558000A
1775060499978157925,19269,0xAAB80015,0x5558000A
1775060499978169695,19270,0xAAB80015,0x5558000A
1775060499978182143,19271,0xAAB80015,0x5558000A
1775060499978193756,19272,0xAAB80015,0x5558000A
1775060499978205735,19273,0xAAB80015,0x5558000A
1775060499978217453,19274,0xAAB80015,0x5558000A
1775060499978229171,19275,0xAAB80015,0x5558000A
1775060499978240889,19276,0xAAB80015,0x5558000A
1775060499978252764,19277,0xAAB80015,0x5558000A
1775060499978264534,19278,0xAAB80015,0x5558000A
1775060499978276304,19279,0xAAB80015,0x5558000A
1775060499978288074,19280,0xAAB80015,0x5558000A
1775060499978299792,19281,0xAAB80015,0x5558000A
1775060499978312760,19282,0xAAB80015,0x5558000A
1775060499978324426,19283,0xAAB80015,0x5558000A
1775060499978336196,19284,0xAAB80015,0x5558000A
1775060499978348071,19285,0xAAB80015,0x5558000A
1775060499978359789,19286,0xAAB80015,0x5558000A
1775060499978371715,19287,0xAAB80015,0x5558000A
1775060499978383225,19288,0xAAB80015,0x5558000A
1775060499978394631,19289,0xAAB80015,0x5558000A
1775060499978406192,19290,0xAAB80015,0x5558000A
1775060499978417650,19291,0xAAB80015,0x5558000A
1775060499978429264,19292,0xAAB80015,0x5558000A
1775060499978444992,19293,0xAAB80015,0x5558000A
1775060499978457335,19294,0xAAB80015,0x5558000A
1775060499978469106,19295,0xAAB80015,0x5558000A
1775060499978480824,19296,0xAAB80015,0x5558000A
1775060499978492646,19297,0xAAB80015,0x5558000A
1775060499978504364,19298,0xAAB80015,0x5558000A
1775060499978516030,19299,0xAAB80015,0x5558000A
1775060499978527904,19300,0xAAB80015,0x5558000A
1775060499978539727,19301,0xAAB80015,0x5558000A
1775060499978551705,19302,0xAAB80015,0x5558000A
1775060499978564152,19303,0xAAB80015,0x5558000A
1775060499978575870,19304,0xAAB80015,0x5558000A
1775060499978590557,19305,0xAAB80015,0x5558000A
1775060499978602848,19306,0xAAB80015,0x5558000A
1775060499978614670,19307,0xAAB80015,0x5558000A
1775060499978627169,19308,0xAAB80015,0x5558000A
1775060499978638940,19309,0xAAB80015,0x5558000A
1775060499978650710,19310,0xAAB80015,0x5558000A
1775060499978662584,19311,0xAAB80015,0x5558000A
1775060499978674406,19312,0xAAB80015,0x5558000A
1775060499978685916,19313,0xAAB80015,0x5558000A
1775060499978697374,19314,0xAAB80015,0x5558000A
1775060499978708936,19315,0xAAB80015,0x5558000A
1775060499978720550,19316,0xAAB80015,0x5558000A
1775060499978732111,19317,0xAAB80015,0x5558000A
1775060499978743569,19318,0xAAB80015,0x5558000A
1775060499978755079,19319,0xAAB80015,0x5558000A
1775060499978766693,19320,0xAAB80015,0x5558000A
1775060499978778151,19321,0xAAB80015,0x5558000A
1775060499978790233,19322,0xAAB80015,0x5558000A
1775060499978801639,19323,0xAAB80015,0x5558000A
1775060499978813617,19324,0xAAB80015,0x5558000A
1775060499978825335,19325,0xAAB80015,0x5558000A
1775060499978836845,19326,0xAAB80015,0x5558000A
1775060499978848615,19327,0xAAB80015,0x5558000A
1775060499978860542,19328,0xAAB80015,0x5558000A
1775060499978872468,19329,0xAAB80015,0x5558000A
1775060499978884551,19330,0xAAB80015,0x5558000A
1775060499978896008,19331,0xAAB80015,0x5558000A
1775060499978907466,19332,0xAAB80015,0x5558000A
1775060499978918976,19333,0xAAB80015,0x5558000A
1775060499978930173,19334,0xAAB80015,0x5558000A
1775060499978941787,19335,0xAAB80015,0x5558000A
1775060499978953349,19336,0xAAB80015,0x5558000A
1775060499978965171,19337,0xAAB80015,0x5558000A
1775060499978976889,19338,0xAAB80015,0x5558000A
1775060499978989076,19339,0xAAB80015,0x5558000A
1775060499979000794,19340,0xAAB80015,0x5558000A
1775060499979012304,19341,0xAAB80015,0x5558000A
1775060499979024855,19342,0xAAB80015,0x5558000A
1775060499979036626,19343,0xAAB80015,0x5558000A
1775060499979048083,19344,0xAAB80015,0x5558000A
1775060499979059541,19345,0xAAB80015,0x5558000A
1775060499979071051,19346,0xAAB80015,0x5558000A
1775060499979082248,19347,0xAAB80015,0x5558000A
1775060499979097247,19348,0xAAB80015,0x5558000A
1775060499979108861,19349,0xAAB80015,0x5558000A
1775060499979120267,19350,0xAAB80015,0x5558000A
1775060499979131724,19351,0xAAB80015,0x5558000A
1775060499979142974,19352,0xAAB80015,0x5558000A
1775060499979154171,19353,0xAAB80015,0x5558000A
1775060499979165420,19354,0xAAB80015,0x5558000A
1775060499979177034,19355,0xAAB80015,0x5558000A
1775060499979188284,19356,0xAAB80015,0x5558000A
1775060499979199689,19357,0xAAB80015,0x5558000A
1775060499979211043,19358,0xAAB80015,0x5558000A
1775060499979222709,19359,0xAAB80015,0x5558000A
1775060499979234583,19360,0xAAB80015,0x5558000A
1775060499979245832,19361,0xAAB80015,0x5558000A
1775060499979257342,19362,0xAAB80015,0x5558000A
1775060499979268800,19363,0xAAB80015,0x5558000A
1775060499979280205,19364,0xAAB80015,0x5558000A
1775060499979291715,19365,0xAAB80015,0x5558000A
1775060499979303069,19366,0xAAB80015,0x5558000A
1775060499979314735,19367,0xAAB80015,0x5558000A
1775060499979326140,19368,0xAAB80015,0x5558000A
1775060499979337702,19369,0xAAB80015,0x5558000A
1775060499979349160,19370,0xAAB80015,0x5558000A
1775060499979361034,19371,0xAAB80015,0x5558000A
1775060499979372856,19372,0xAAB80015,0x5558000A
1775060499979384783,19373,0xAAB80015,0x5558000A
1775060499979396449,19374,0xAAB80015,0x5558000A
1775060499979408271,19375,0xAAB80015,0x5558000A
1775060499979420145,19376,0xAAB80015,0x5558000A
1775060499979431864,19377,0xAAB80015,0x5558000A
1775060499979444571,19378,0xAAB80015,0x5558000A
1775060499979456289,19379,0xAAB80015,0x5558000A
1775060499979468007,19380,0xAAB80015,0x5558000A
1775060499979479882,19381,0xAAB80015,0x5558000A
1775060499979491339,19382,0xAAB80015,0x5558000A
1775060499979503110,19383,0xAAB80015,0x5558000A
1775060499979514671,19384,0xAAB80015,0x5558000A
1775060499979526546,19385,0xAAB80015,0x5558000A
1775060499979538368,19386,0xAAB80015,0x5558000A
1775060499979550086,19387,0xAAB80015,0x5558000A
1775060499979561648,19388,0xAAB80015,0x5558000A
1775060499979573522,19389,0xAAB80015,0x5558000A
1775060499979585032,19390,0xAAB80015,0x5558000A
1775060499979600396,19391,0xAAB80015,0x5558000A
1775060499979612270,19392,0xAAB80015,0x5558000A
1775060499979623988,19393,0xAAB80015,0x5558000A
1775060499979635706,19394,0xAAB80015,0x5558000A
1775060499979647476,19395,0xAAB80015,0x5558000A
1775060499979658986,19396,0xAAB80015,0x5558000A
1775060499979670808,19397,0xAAB80015,0x5558000A
1775060499979682474,19398,0xAAB80015,0x5558000A
1775060499979694297,19399,0xAAB80015,0x5558000A
1775060499979706015,19400,0xAAB80015,0x5558000A
1775060499979721691,19401,0xAAB80015,0x5558000A
1775060499979733878,19402,0xAAB80015,0x5558000A
1775060499979745752,19403,0xAAB80015,0x5558000A
1775060499979758772,19404,0xAAB80015,0x5558000A
1775060499979776688,19405,0xAAB80015,0x5558000A
1775060499979789343,19406,0xAAB80015,0x5558000A
1775060499979801426,19407,0xAAB80015,0x5558000A
1775060499979813144,19408,0xAAB80015,0x5558000A
1775060499979824914,19409,0xAAB80015,0x5558000A
1775060499979836528,19410,0xAAB80015,0x5558000A
1775060499979848403,19411,0xAAB80015,0x5558000A
1775060499979860069,19412,0xAAB80015,0x5558000A
1775060499979872307,19413,0xAAB80015,0x5558000A
1775060499979884494,19414,0xAAB80015,0x5558000A
1775060499979896889,19415,0xAAB80015,0x5558000A
1775060499979908660,19416,0xAAB80015,0x5558000A
1775060499979920326,19417,0xAAB80015,0x5558000A
1775060499979931887,19418,0xAAB80015,0x5558000A
1775060499979943449,19419,0xAAB80015,0x5558000A
1775060499979955167,19420,0xAAB80015,0x5558000A
1775060499979968292,19421,0xAAB80015,0x5558000A
1775060499979979905,19422,0xAAB80015,0x5558000A
1775060499979991467,19423,0xAAB80015,0x5558000A
1775060499980002873,19424,0xAAB80015,0x5558000A
1775060499980014122,19425,0xAAB80015,0x5558000A
1775060499980025528,19426,0xAAB80015,0x5558000A
1775060499980036829,19427,0xAAB80015,0x5558000A
1775060499980048547,19428,0xAAB80015,0x5558000A
1775060499980060318,19429,0xAAB80015,0x5558000A
1775060499980073181,19430,0xAAB80015,0x5558000A
1775060499980084691,19431,0xAAB80015,0x5558000A
1775060499980100107,19432,0xAAB80015,0x5558000A
1775060499980111825,19433,0xAAB80015,0x5558000A
1775060499980123179,19434,0xAAB80015,0x5558000A
1775060499980136043,19435,0xAAB80015,0x5558000A
1775060499980148229,19436,0xAAB80015,0x5558000A
1775060499980160312,19437,0xAAB80015,0x5558000A
1775060499980171822,19438,0xAAB80015,0x5558000A
1775060499980183488,19439,0xAAB80015,0x5558000A
1775060499980195050,19440,0xAAB80015,0x5558000A
1775060499980206664,19441,0xAAB80015,0x5558000A
1775060499980219007,19442,0xAAB80015,0x5558000A
1775060499980230673,19443,0xAAB80015,0x5558000A
1775060499980242182,19444,0xAAB80015,0x5558000A
1775060499980253744,19445,0xAAB80015,0x5558000A
1775060499980265410,19446,0xAAB80015,0x5558000A
1775060499980277701,19447,0xAAB80015,0x5558000A
1775060499980289419,19448,0xAAB80015,0x5558000A
1775060499980300981,19449,0xAAB80015,0x5558000A
1775060499980312647,19450,0xAAB80015,0x5558000A
1775060499980324626,19451,0xAAB80015,0x5558000A
1775060499980336344,19452,0xAAB80015,0x5558000A
1775060499980348010,19453,0xAAB80015,0x5558000A
1775060499980359676,19454,0xAAB80015,0x5558000A
1775060499980371342,19455,0xAAB80015,0x5558000A
1775060499990008922,19456,0xAAB80015,0x5558000A
1775060499990118186,19457,0xAAB80015,0x5558000A
1775060499990133394,19458,0xAAB80015,0x5558000A
1775060499990145789,19459,0xAAB80015,0x5558000A
1775060499990157663,19460,0xAAB80015,0x5558000A
1775060499990171308,19461,0xAAB80015,0x5558000A
1775060499990183287,19462,0xAAB80015,0x5558000A
1775060499990195682,19463,0xAAB80015,0x5558000A
1775060499990207244,19464,0xAAB80015,0x5558000A
1775060499990219222,19465,0xAAB80015,0x5558000A
1775060499990230680,19466,0xAAB80015,0x5558000A
1775060499990242138,19467,0xAAB80015,0x5558000A
1775060499990253387,19468,0xAAB80015,0x5558000A
1775060499990264845,19469,0xAAB80015,0x5558000A
1775060499990276094,19470,0xAAB80015,0x5558000A
1775060499990287291,19471,0xAAB80015,0x5558000A
1775060499990298749,19472,0xAAB80015,0x5558000A
1775060499990310571,19473,0xAAB80015,0x5558000A
1775060499990322081,19474,0xAAB80015,0x55540000
1775060499990333383,19475,0x01240000,0x0128000A
1775060499990351559,19476,0xAAB80015,0x5558000A
1775060499990363277,19477,0xAAB80015,0x5558000A
1775060499990374943,19478,0xAAB80015,0x5558000A
1775060499990386036,19479,0xAAB80015,0x5558000A
1775060499990397233,19480,0xAAB80015,0x5558000A
1775060499990409212,19481,0xAAB80015,0x5558000A
1775060499990420826,19482,0xAAB80015,0x5558000A
1775060499990432439,19483,0xAAB80015,0x5558000A
1775060499990443741,19484,0xAAB80015,0x5558000A
1775060499990455094,19485,0xAAB80015,0x5558000A
1775060499990466344,19486,0xAAB80015,0x5558000A
1775060499990477541,19487,0xAAB80015,0x5558000A
1775060499990488843,19488,0xAAB80015,0x5558000A
1775060499990500873,19489,0xAAB80015,0x5558000A
1775060499990512487,19490,0xAAB80015,0x5558000A
1775060499990524466,19491,0xAAB80015,0x5558000A
1775060499990535715,19492,0xAAB80015,0x5558000A
1775060499990547068,19493,0xAAB80015,0x5558000A
1775060499990558422,19494,0xAAB80015,0x5558000A
1775060499990569880,19495,0xAAB80015,0x5558000A
1775060499990581233,19496,0xAAB80015,0x5558000A
1775060499990593003,19497,0xAAB80015,0x5558000A
1775060499990604201,19498,0xAAB80015,0x5558000A
1775060499990615502,19499,0xAAB80015,0x5558000A
1775060499990626856,19500,0xAAB80015,0x5558000A
1775060499990638001,19501,0xAAB80015,0x5558000A
1775060499990650552,19502,0xAAB80015,0x5558000A
1775060499990661854,19503,0xAAB80015,0x5558000A
1775060499990673051,19504,0xAAB80015,0x5558000A
1775060499990684092,19505,0xAAB80015,0x5558000A
1775060499990695185,19506,0xAAB80015,0x5558000A
1775060499990706434,19507,0xAAB80015,0x5558000A
1775060499990717840,19508,0xAAB80015,0x5558000A
1775060499990730131,19509,0xAAB80015,0x5558000A
1775060499990741901,19510,0xAAB80015,0x5558000A
1775060499990753255,19511,0xAAB80015,0x5558000A
1775060499990764764,19512,0xAAB80015,0x5558000A
1775060499990776535,19513,0xAAB80015,0x5558000A
1775060499990787836,19514,0xAAB80015,0x5558000A
1775060499990799085,19515,0xAAB80015,0x5558000A
1775060499990810387,19516,0xAAB80015,0x5558000A
1775060499990821688,19517,0xAAB80015,0x5558000A
1775060499990832990,19518,0xAAB80015,0x5558000A
1775060499990848822,19519,0xAAB80015,0x5558000A
1775060499990860592,19520,0xAAB80015,0x5558000A
1775060499990872883,19521,0xAAB80015,0x5558000A
1775060499990884497,19522,0xAAB80015,0x5558000A
1775060499990895851,19523,0xAAB80015,0x5558000A
1775060499990907256,19524,0xAAB80015,0x5558000A
